Account No,Month,Monthly Expense,Monthly Income,End of Month Balance
548907062.0,2023-06,-697.2900000000001,690.0,-165.0258120671551
548907062.0,2023-07,-707.45,690.0,-182.48206123171107
548907062.0,2023-08,-1592.5800000000002,690.0,-1085.0598612317112
548907062.0,2023-09,-1141.8600000000001,2570.0,343.0874887682886
548907062.0,2023-10,-1009.48,690.0,23.60348876828847
548907062.0,2023-11,-1393.46,2240.0,870.1473364260272
548907062.0,2023-12,-334.56,0.0,535.5869711746526
549414742.0,2023-01,-2113.899999999999,2694.0,4391.098018271455
549414742.0,2023-02,-1815.6499999999999,2694.0,5269.453994127647
549414742.0,2023-03,-1385.0399999999997,2694.0,6578.41031422386
549414742.0,2023-04,-3195.779999999999,2694.0,6076.6526923473375
549414742.0,2023-05,-1945.38,2694.0,6825.2570243346445
549414742.0,2023-06,-2271.959999999999,2694.0,7247.300223475683
549414742.0,2023-07,-2437.55,2694.0,7503.736427519306
549414742.0,2023-08,-2154.8100000000004,2694.0,8042.929478420646
549414742.0,2023-09,-2853.2699999999995,2694.0,7777.002669225654
549414742.0,2023-10,-2033.14,2694.0,8435.513033394709
549414742.0,2023-11,-2684.1899999999996,2694.0,8445.315327397484
549414742.0,2023-12,-239.66,2694.0,8199.66452616559
550169791.0,2023-01,-1741.7900000000002,4779.0,2756.2015000000006
550169791.0,2023-02,-2465.7599999999998,4779.0,5069.433900000003
550169791.0,2023-03,-1964.5800000000004,4779.0,7883.857800000005
550169791.0,2023-04,-1640.9299999999998,4779.0,11021.935800000008
550169791.0,2023-05,-2464.3199999999997,4779.0,13333.259339921484
550169791.0,2023-06,-3491.1899999999996,4779.0,14607.593386278006
550169791.0,2023-07,-2674.3199999999993,4779.0,16712.269907321443
550169791.0,2023-08,-2411.1199999999994,4779.0,19080.152349697957
550169791.0,2023-09,-2525.24,4779.0,21333.894202653133
550169791.0,2023-10,-2947.1499999999996,4779.0,23165.757176500843
550169791.0,2023-11,-2155.149999999999,4779.0,25768.19811294271
550169791.0,2023-12,-1553.3500000000001,0.0,25378.844191065156
550644516.0,2023-01,-3227.4499999999994,1620.1,509.7390499999997
550644516.0,2023-02,-1652.27,1620.1,477.56379999999945
550644516.0,2023-03,-1688.5400000000002,1620.1,409.1245499999993
550644516.0,2023-04,-1671.03,1620.1,358.1938999999993
550644516.0,2023-05,-1766.63,1620.1,211.6603499999992
550644516.0,2023-06,-1663.2900000000002,1620.1,168.47109999999907
550644516.0,2023-07,-1746.32,0.0,42.259199999998856
550644516.0,2023-08,-1672.31,1620.1,-9.955700000001318
550644516.0,2023-09,-1661.51,1620.1,-51.37085000000136
550644516.0,2023-10,-1680.25,1620.1,-111.52345000000145
550644516.0,2023-11,-1713.2600000000002,1620.1,-204.67635000000155
550644516.0,2023-12,-1166.84,1620.1,-306.5211000000015
550832673.0,2023-01,-2533.9,2601.0,852.1967221833459
550832673.0,2023-02,-1770.1700000000003,2601.0,1683.0314221833455
550832673.0,2023-03,-1984.93,2601.0,2299.087145461451
550832673.0,2023-04,-2992.97,2601.0,1907.122502318433
550832673.0,2023-05,-1926.47,2601.0,2581.652975705494
550832673.0,2023-06,-2376.92,2601.0,2805.728675705496
550832673.0,2023-07,-2981.2299999999996,2601.0,2425.519359978147
550832673.0,2023-08,-2375.0299999999997,2601.0,2651.487359978149
550832673.0,2023-09,-1705.9899999999998,2601.0,3546.5071344744074
550832673.0,2023-10,-2714.58,2601.0,3432.932016395509
550832673.0,2023-11,-1886.8799999999999,2601.0,4147.056016395511
550832673.0,2023-12,-1054.11,0.0,4078.9460163955114
551196328.0,2023-01,-980.1600000000001,1825.0,995.8321
551196328.0,2023-02,-1709.65,1825.0,1111.1814499999996
551196328.0,2023-03,-1278.15,1825.0,1645.0396499999997
551196328.0,2023-04,-1146.5400000000002,1825.0,2280.426700000001
551196328.0,2023-05,-1581.3400000000001,1825.0,2524.088700000002
551196328.0,2023-06,-1068.54,1825.0,3280.5557000000035
551196328.0,2023-07,-1281.15,1825.0,3824.4007000000047
551196328.0,2023-08,-1358.73,1825.0,4290.673700000005
551196328.0,2023-09,-1205.34,1825.0,4910.326133942313
551196328.0,2023-10,-2118.6799999999985,1825.0,4616.648418629561
551196328.0,2023-11,-1061.6,1825.0,5380.045465435383
551196328.0,2023-12,-567.0,0.0,5438.005465435383
551755686.0,2023-01,-570.38,1845.0,1939.6111140534908
551755686.0,2023-02,-601.78,1685.0,2880.905789841887
551755686.0,2023-03,-1463.83,1685.0,3102.0823832367646
551755686.0,2023-04,-532.68,1685.0,4254.404730744865
551755686.0,2023-05,-1118.1699999999998,1685.0,4821.231071175761
551755686.0,2023-06,-941.38,1685.0,5564.846643426443
551755686.0,2023-07,-714.25,1685.0,6484.110664101518
551755686.0,2023-08,-855.36,1685.0,7313.742067377236
551755686.0,2023-09,-2213.9499999999994,1685.0,6784.784655850648
551755686.0,2023-10,-1243.52,1685.0,7226.253212897712
551755686.0,2023-11,-452.75,1685.0,8458.509926654151
551755686.0,2023-12,-242.51,0.0,8215.998926654152
552980092.0,2023-01,-1214.72,670.0,73.37871911933752
552980092.0,2023-02,-656.53,670.0,71.85571911933754
552980092.0,2023-03,-968.94,670.0,-227.08828088066247
552980092.0,2023-04,-540.7199999999999,670.0,-97.81128088066254
552980092.0,2023-05,-451.59000000000003,670.0,120.5937191193374
552980092.0,2023-06,-729.6700000000001,670.0,60.92471911933748
552980092.0,2023-07,-632.37,670.0,98.56271911933744
552980092.0,2023-08,-513.0300000000001,670.0,255.52371911933744
552980092.0,2023-09,-585.4300000000001,670.0,340.09471911933747
552980092.0,2023-10,-1126.75,670.0,-116.65128088066238
552980092.0,2023-11,-404.34000000000003,670.0,149.01071911933752
552980092.0,2023-12,-137.98,0.0,11.033719119337524
553734946.0,2023-01,-1977.77,1950.0,-92.76650000000016
553734946.0,2023-02,-1638.31,1950.0,218.92499999999973
553734946.0,2023-03,-1522.5,1950.0,646.4149999999997
553734946.0,2023-04,-1750.9600000000003,1950.0,845.4606999999996
553734946.0,2023-05,-1810.1000000000001,1950.0,985.3660999999996
553734946.0,2023-06,-1699.3799999999999,1950.0,1235.9748999999993
553734946.0,2023-07,-1990.73,1950.0,1195.2579999999991
553734946.0,2023-08,-2112.58,1950.0,1032.693999999999
553734946.0,2023-09,-1926.9299999999998,1950.0,1055.7648999999988
553734946.0,2023-10,-2749.629999999999,1950.0,256.1362999999983
553734946.0,2023-11,-1329.94,1950.0,876.1930999999981
553734946.0,2023-12,-1293.98,0.0,401.2085999999981
554771381.0,2023-01,-1817.7899999999997,0.0,-1237.79
554771381.0,2023-02,-48.17,0.0,-1285.96
554771381.0,2023-03,-103.58999999999999,0.0,-1389.55365
554771381.0,2023-04,-84.53,0.0,-1474.08365
554771381.0,2023-05,-18.99,0.0,-1493.07365
554771381.0,2023-06,-46.43,0.0,-1539.50365
554771381.0,2023-07,-34.42,0.0,-1573.92865
554771381.0,2023-08,-94.10000000000001,0.0,-1668.02365
554771381.0,2023-09,-50.48,0.0,-1718.50365
554771381.0,2023-10,-45.06999999999999,0.0,-1763.5711500000002
554771381.0,2023-11,-18.99,0.0,-1782.5611500000002
554771381.0,2023-12,-8.83,0.0,-1791.3961500000005
554792076.0,2023-01,-2006.1600000000003,4375.0,2965.85744313448
554792076.0,2023-02,-1945.0000000000002,4375.0,5395.859543134482
554792076.0,2023-03,-1059.25,4375.0,8711.602543134482
554792076.0,2023-04,-1130.9,4375.0,11955.704543134483
554792076.0,2023-05,-969.2500000000001,4375.0,15361.458680754924
554792076.0,2023-06,-1062.2,4375.0,18674.25196380002
554792076.0,2023-07,-1509.84,4375.0,21539.40769442725
554792076.0,2023-08,-1287.84,4375.0,24626.56333099173
554792076.0,2023-09,-1820.6899999999998,4375.0,27180.880465441074
554792076.0,2023-10,-1617.22,4375.0,29938.67141729655
554792076.0,2023-11,-1711.1999999999998,4375.0,32521.60740687215
554792076.0,2023-12,-755.26,0.0,32282.350329777262
555393405.0,2023-01,-1993.8000000000002,1943.0,-40.79660000000007
555393405.0,2023-02,-1975.71,1943.0,-73.50265000000007
555393405.0,2023-03,-2006.2300000000002,1943.0,-136.73595000000006
555393405.0,2023-04,-1905.46,1943.0,-99.18990000000004
555393405.0,2023-05,-1817.46,1943.0,26.355450000000037
555393405.0,2023-06,-2936.539999999999,1943.0,-967.18855
555393405.0,2023-07,-1796.23,1943.0,-820.4090499999998
555393405.0,2023-08,-2107.62,1943.0,-985.03295
555393405.0,2023-09,-1903.03,1943.0,-945.0548
555393405.0,2023-10,-1797.3200000000002,1943.0,-799.3805000000002
555393405.0,2023-11,-1678.44,1943.0,-534.8274000000004
555393405.0,2023-12,-820.99,0.0,-681.8134000000003
555804115.0,2023-01,-1910.3600000000001,1542.5,-480.8515475587021
555804115.0,2023-02,-1879.52,1542.5,-817.8571475587023
555804115.0,2023-03,-1599.2,1542.5,-874.5597475587026
555804115.0,2023-04,-1521.25,1542.5,-866.6518475587027
555804115.0,2023-05,-1473.54,1542.5,-797.6892475587026
555804115.0,2023-06,-1526.83,1542.5,-782.0278475587027
555804115.0,2023-07,-1541.8900000000003,1542.5,-830.9064475587023
555804115.0,2023-08,-2210.149999999999,1542.5,-1498.5435475587026
555804115.0,2023-09,-1319.34,1542.5,-1275.3885475587028
555804115.0,2023-10,-1379.18,1542.5,-1112.0635475587037
555804115.0,2023-11,-1635.1000000000001,1542.5,-1204.6760475587034
555804115.0,2023-12,-1065.23,0.0,-1228.911047558703
556631012.0,2023-01,-2019.47,1660.0,960.5323500000006
556631012.0,2023-02,-1303.3,830.0,487.22687308567913
556631012.0,2023-03,-561.8499999999999,830.0,755.373523085679
556631012.0,2023-04,-621.6800000000001,830.0,963.688773085679
556631012.0,2023-05,-1081.01,960.0,842.678223085679
556631012.0,2023-06,-831.6899999999999,830.0,840.9835230856788
556631012.0,2023-07,-929.27,830.0,741.7172230856786
556631012.0,2023-08,-1167.21,830.0,404.5093230856784
556631012.0,2023-09,-649.42,1160.0,915.0889230856784
556631012.0,2023-10,-898.9200000000001,830.0,846.1780730856782
556631012.0,2023-11,-1158.18,830.0,517.996373085678
556631012.0,2023-12,-131.98,0.0,386.016373085678
556992209.0,2023-01,-1590.34,3333.0,1669.6579000000004
556992209.0,2023-02,-2297.169999999999,3333.0,2705.485900000001
556992209.0,2023-03,-2010.6699999999998,3333.0,4027.8222000000014
556992209.0,2023-04,-1891.8400000000001,3333.0,5468.992200000004
556992209.0,2023-05,-2037.32,3333.0,6764.670200000008
556992209.0,2023-06,-2221.3299999999995,3333.0,7876.336200000009
556992209.0,2023-07,-1734.8200000000002,3333.0,9474.52811000001
556992209.0,2023-08,-2081.859999999999,3333.0,10725.66901000001
556992209.0,2023-09,-2296.6999999999994,3333.0,11761.970125924428
556992209.0,2023-10,-2014.66,0.0,13080.308624472722
556992209.0,2023-11,-3821.319999999999,3333.0,12592.01271021934
556992209.0,2023-12,-1305.6999999999998,0.0,12277.315238008125
558119802.0,2023-01,-1534.7600000000002,5833.0,4016.254550000001
558119802.0,2023-02,-1930.7300000000002,5833.0,7918.5307500000035
558119802.0,2023-03,-1571.69,5833.0,12179.847750000006
558119802.0,2023-04,-1934.51,5833.0,16077.33654288976
558119802.0,2023-05,-2166.6499999999996,5833.0,19743.69985764965
558119802.0,2023-06,-2622.4199999999996,5833.0,22954.2836485227
558119802.0,2023-07,-2669.41,5833.0,26117.902205651964
558119802.0,2023-08,-2364.4599999999996,5833.0,29574.1670900254
558119802.0,2023-09,-2839.499999999999,5833.0,32550.50669276108
558119802.0,2023-10,-2952.66,5833.0,35430.8776551267
558119802.0,2023-11,-3016.9699999999993,5833.0,38246.91083098784
558119802.0,2023-12,-1513.62,0.0,37767.28015560242
558875206.0,2023-01,-2203.1499999999996,3125.0,175.85564999999997
558875206.0,2023-02,-2120.8099999999995,3625.0,1680.0473499999998
558875206.0,2023-03,-2585.72,3125.0,2219.3248499999995
558875206.0,2023-04,-2275.8699999999994,3125.0,3068.4491
558875206.0,2023-05,-2995.5499999999997,3125.0,3197.8979
558875206.0,2023-06,-3434.2399999999993,3125.0,2888.6592
558875206.0,2023-07,-2493.4299999999994,3125.0,3513.7261500000004
558875206.0,2023-08,-1566.7,3125.0,2606.019300000001
558875206.0,2023-09,-2358.7899999999995,3125.0,3372.230050000001
558875206.0,2023-10,-2694.3999999999996,3125.0,3802.8243108989536
558875206.0,2023-11,-2249.7599999999993,3125.0,4678.070539399781
558875206.0,2023-12,-1972.3300000000002,0.0,4061.7375393997822
559995067.0,2023-01,-1681.3200000000002,3087.75,1755.4349500000003
559995067.0,2023-02,-2840.39,3087.75,2002.79495
559995067.0,2023-03,-2857.8499999999995,3087.75,2232.694950000001
559995067.0,2023-04,-1367.0,3087.75,3953.444950000001
559995067.0,2023-05,-1319.45,3087.75,5721.744950000002
559995067.0,2023-06,-4583.96,3087.75,4225.534950000003
559995067.0,2023-07,-2342.119999999999,3087.75,4971.178950000004
559995067.0,2023-08,-3022.16,3087.75,5036.773546822651
559995067.0,2023-09,-4067.0499999999993,3087.75,4057.4691608974535
559995067.0,2023-10,-4177.349999999999,3087.75,2967.8765555904247
559995067.0,2023-11,-2211.28,3087.75,3844.3559316088663
559995067.0,2023-12,-1330.33,0.0,3780.022699942541
564214408.0,2023-01,-2374.53,1675.0,242.49708472572613
564214408.0,2023-02,-1833.65,1675.0,83.8406847257261
564214408.0,2023-03,-1781.02,1675.0,-22.192115274273853
564214408.0,2023-04,-1660.8700000000001,1675.0,-8.05071527427387
564214408.0,2023-05,-1718.3400000000001,1675.0,-51.38691527427383
564214408.0,2023-06,-1678.2899999999997,1675.0,-54.677715274273815
564214408.0,2023-07,-1699.7400000000002,1675.0,-79.41401527427382
564214408.0,2023-08,-1637.0800000000002,1675.0,-41.49131527427378
564214408.0,2023-09,-1665.6299999999999,1675.0,-32.13211527427391
564214408.0,2023-10,-1653.8600000000004,1675.0,-10.994915274273998
564214408.0,2023-11,-1684.61,1675.0,-20.60731527427398
564214408.0,2023-12,-1396.01,1675.0,-65.61451527427398
564744955.0,2023-01,-1525.14,1675.0,1087.844581977539
564744955.0,2023-02,-2083.45,1675.0,679.3925698236499
564744955.0,2023-03,-1373.33,1675.0,981.0763698236497
564744955.0,2023-04,-1271.1299999999999,1675.0,1384.9405574844577
564744955.0,2023-05,-1772.03,1675.0,1287.9055473331953
564744955.0,2023-06,-1231.53,1675.0,1731.376086393385
564744955.0,2023-07,-1393.16,1675.0,2013.2049141584064
564744955.0,2023-08,-3570.99,1675.0,19.218758588841997
564744955.0,2023-09,-1109.92,1675.0,584.3036585888419
564744955.0,2023-10,-2109.8899999999994,1675.0,149.41025858884188
564744955.0,2023-11,-1153.33,1675.0,671.079758588842
564744955.0,2023-12,-630.8199999999999,0.0,612.260958588842
565175333.0,2023-01,-3533.589999999999,1694.0,-138.59582272983013
565175333.0,2023-02,-2368.2299999999996,1814.0,-692.8246727298301
565175333.0,2023-03,-2173.3999999999996,1694.0,-1172.21967272983
565175333.0,2023-04,-2230.769999999999,1694.0,-1708.9853727298305
565175333.0,2023-05,-2137.1999999999994,1694.0,-2152.1860227298293
565175333.0,2023-06,-2000.9,1694.0,-2459.0885227298286
565175333.0,2023-07,-2019.61,1694.0,-2784.701022729828
565175333.0,2023-08,-2113.3399999999997,1694.0,-3204.043522729827
565175333.0,2023-09,-2049.92,1694.0,-3559.9660227298264
565175333.0,2023-10,-2059.16,1694.0,-3925.1210227298257
565175333.0,2023-11,-2023.43,1694.0,-4254.548522729825
565175333.0,2023-12,-1256.99,1694.0,-4307.536022729825
567499591.0,2023-01,-2525.67,1542.5,364.3346999999999
567499591.0,2023-02,-1763.34,1542.5,143.49469999999974
567499591.0,2023-03,-1748.65,1542.5,-62.65530000000035
567499591.0,2023-04,-1753.29,1542.5,-273.4453000000003
567499591.0,2023-05,-1720.0,1542.5,-450.9453000000003
567499591.0,2023-06,-1751.15,1542.5,-659.5953000000004
567499591.0,2023-07,-1738.99,1542.5,-856.0853000000004
567499591.0,2023-08,-1737.98,1542.5,-1051.5653000000004
567499591.0,2023-09,-1720.0,1542.5,-1229.0653000000004
567499591.0,2023-10,-1743.29,1542.5,-1429.8553000000004
567499591.0,2023-11,-1770.03,1542.5,-1657.3899000000004
567499591.0,2023-12,-1000.0,1542.5,-1557.3899000000004
569687509.0,2023-01,-455.30000000000007,0.0,596.698
569687509.0,2023-02,-236.53,0.0,360.17205
569687509.0,2023-03,-344.25,0.0,15.92204999999998
569687509.0,2023-04,-541.92,0.0,-532.99305
569687509.0,2023-05,-507.2900000000001,0.0,-1040.28445
569687509.0,2023-06,-262.42,0.0,-1302.7016500000002
569687509.0,2023-07,-356.31,0.0,-1696.4617500000002
569687509.0,2023-08,-276.72,0.0,-1973.1729
569687509.0,2023-09,-73.7,0.0,-2046.8754
569687509.0,2023-10,-156.71000000000004,0.0,-2203.5904
569687509.0,2023-11,-205.8,0.0,-2409.3928999999985
570269025.0,2023-01,-2120.4900000000002,2000.0,1942.5199681113036
570269025.0,2023-02,-1826.4,2000.0,2116.109678474343
570269025.0,2023-03,-1657.18,2000.0,2458.923157856674
570269025.0,2023-04,-2597.6099999999997,2000.0,1861.3153196422595
570269025.0,2023-05,-1514.09,2000.0,2277.2446420716424
570269025.0,2023-06,-1362.65,2000.0,2914.595742071643
570269025.0,2023-07,-2743.399999999999,2000.0,2171.205268804967
570269025.0,2023-08,-1499.7299999999998,2000.0,2671.4775629023493
570269025.0,2023-09,-1308.69,2000.0,3322.841533359889
570269025.0,2023-10,-1401.88,2000.0,3785.9670729118297
570269025.0,2023-11,-1462.0,2000.0,4323.9714421446415
570269025.0,2023-12,-746.1500000000001,2000.0,4065.818696413823
570323670.0,2023-01,-1095.93,1430.0,965.0715999999998
570323670.0,2023-02,-1293.93,1430.0,1101.1465999999996
570323670.0,2023-03,-920.3600000000001,1430.0,1610.7908916005117
570323670.0,2023-04,-1648.2600000000002,1430.0,1392.5402416005115
570323670.0,2023-05,-639.35,1430.0,2183.200090674754
570323670.0,2023-06,-457.99,1430.0,3155.2100906747546
570323670.0,2023-07,-708.6200000000001,1430.0,3876.5888657160153
570323670.0,2023-08,-1729.5900000000001,1430.0,3577.007865716016
570323670.0,2023-09,-628.46,1430.0,4378.540396172036
570323670.0,2023-10,-2095.5099999999993,1430.0,3713.033293496251
570323670.0,2023-11,-882.5400000000001,1430.0,4254.486779020462
570323670.0,2023-12,-127.05,0.0,4127.437256450264
570410059.0,2023-01,-2267.6599999999994,1675.0,2596.336296776306
570410059.0,2023-02,-1876.97,1675.0,2394.358996776308
570410059.0,2023-03,-1045.77,1675.0,3023.587246776309
570410059.0,2023-04,-2752.7499999999995,1675.0,1945.8399967763096
570410059.0,2023-05,-1416.96,1675.0,2203.87879677631
570410059.0,2023-06,-1914.43,1675.0,1964.44919677631
570410059.0,2023-07,-2394.2599999999998,1675.0,1245.1931967763098
570410059.0,2023-08,-1056.63,1675.0,1863.5657967763095
570410059.0,2023-09,-1184.11,1675.0,2354.44664677631
570410059.0,2023-10,-1597.9,1675.0,2431.552646776311
570410059.0,2023-11,-1446.2200000000003,1675.0,2660.332146776312
570410059.0,2023-12,-224.48,1675.0,2435.852146776312
570575024.0,2023-01,-1859.4,1685.0,-424.35480000000007
570575024.0,2023-02,-1891.5500000000002,1685.0,-630.9067500000001
570575024.0,2023-03,-1631.5,1685.0,-577.4042500000002
570575024.0,2023-04,-1704.1200000000001,1685.0,-596.5275500000002
570575024.0,2023-05,-1686.38,1685.0,-597.9075000000003
570575024.0,2023-06,-1784.5,1685.0,-697.4120500000004
570575024.0,2023-07,-1581.4,1685.0,-593.8151000000004
570575024.0,2023-08,-1880.76,1685.0,-789.5770000000005
570575024.0,2023-09,-1698.8600000000001,1685.0,-870.5901000000006
570575024.0,2023-10,-1768.51,1685.0,-954.1042000000008
570575024.0,2023-11,-1644.79,1685.0,-913.8896500000008
570575024.0,2023-12,-887.19,0.0,-1071.0757000000008
572136270.0,2023-01,-1580.07,1738.92,471.8426770959827
572136270.0,2023-02,-2784.4299999999994,1738.92,-573.6540558534549
572136270.0,2023-03,-1251.85,1738.92,-86.58035585345486
572136270.0,2023-04,-1152.82,1738.92,499.5268441465453
572136270.0,2023-05,-2320.0099999999993,1738.92,-81.5675686828741
572136270.0,2023-06,-1232.52,1738.92,424.8343313171258
572136270.0,2023-07,-2853.8099999999995,1738.92,-690.0562506664223
572136270.0,2023-08,-1165.98,1738.92,-117.11435066642228
572136270.0,2023-09,-1215.44,1738.92,406.3556493335777
572136270.0,2023-10,-1821.72,1738.92,323.5449115880233
572136270.0,2023-11,-2345.7999999999993,1738.92,-283.34788841197656
572136270.0,2023-12,-1001.31,0.0,-450.64858841197656
572333122.0,2023-01,-1064.8,0.0,-216.9763500000002
572333122.0,2023-02,-602.48,0.0,-819.4516000000003
572333122.0,2023-03,-663.29,0.0,-1482.7444500000004
572333122.0,2023-04,-521.2800000000001,0.0,-2004.0300500000003
572333122.0,2023-05,-335.36999999999995,0.0,-2339.4100499999995
572333122.0,2023-06,-252.81,0.0,-2592.2175499999985
572333122.0,2023-07,-323.6,0.0,-2915.817549999998
572333122.0,2023-08,-282.59000000000003,0.0,-3198.410049999997
572333122.0,2023-09,-234.85000000000002,0.0,-3433.2650499999963
572333122.0,2023-10,-327.38,0.0,-3760.645049999996
572333122.0,2023-11,-284.95000000000005,0.0,-4045.597549999995
572333122.0,2023-12,-36.78,0.0,-4082.377549999995
572384506.0,2023-01,-887.51,4463.0,5421.504850000002
572384506.0,2023-02,-2062.6299999999997,3073.0,6431.887752616971
572384506.0,2023-03,-1218.3600000000001,3073.0,8235.923947331
572384506.0,2023-04,-1116.09,3073.0,10192.823175617465
572384506.0,2023-05,-7158.999999999998,3073.0,6106.82921999315
572384506.0,2023-06,-1917.3400000000001,3073.0,7262.490581132816
572384506.0,2023-07,-1573.6399999999999,3073.0,8761.845446760397
572384506.0,2023-08,-1884.32,3073.0,9950.50854221851
572384506.0,2023-09,-1732.9600000000003,3073.0,11290.557021642768
572384506.0,2023-10,-5191.299999999999,3073.0,9115.18479961452
572384506.0,2023-11,-2744.25,3073.0,9443.95532087354
572384506.0,2023-12,-424.31,0.0,9019.63918019796
574548998.0,2023-01,-2628.5999999999995,2500.0,384.4081999999999
574548998.0,2023-02,-2505.1299999999997,2500.0,379.2859499999997
574548998.0,2023-03,-2453.8599999999997,2500.0,425.42844999999966
574548998.0,2023-04,-2661.5099999999993,2500.0,228.03244999999947
574548998.0,2023-05,-2350.7799999999997,2500.0,377.25909999999953
574548998.0,2023-06,-2271.2699999999995,2500.0,605.9894499999996
574548998.0,2023-07,-2534.6599999999994,2500.0,571.3277999999996
574548998.0,2023-08,-2356.749999999999,2500.0,714.5804499999992
574548998.0,2023-09,-2406.4799999999996,2500.0,808.1024999999993
574548998.0,2023-10,-3386.819999999999,2500.0,-78.71935000000094
574548998.0,2023-11,-2198.399999999999,2500.0,222.87504999999896
574548998.0,2023-12,-884.9200000000001,0.0,-0.0417000000010716
575652395.0,2023-01,-2064.8,1610.0,394.1981999999998
575652395.0,2023-02,-780.3900000000001,1610.0,1223.8054499999996
575652395.0,2023-03,-1225.0400000000002,2360.0,2358.7603
575652395.0,2023-04,-924.4000000000001,1610.0,3044.355300000001
575652395.0,2023-05,-1967.7099999999998,1610.0,2686.6523000000034
575652395.0,2023-06,-2855.73,1610.0,1440.9360735619427
575652395.0,2023-07,-1275.8600000000001,1610.0,1760.0678059017766
575652395.0,2023-08,-1311.22,1610.0,2058.844360598386
575652395.0,2023-09,-2566.039999999999,4250.0,3742.807419761829
575652395.0,2023-10,-2108.409999999999,1610.0,3244.3969257837703
575652395.0,2023-11,-2704.459999999999,1610.0,2149.968097972934
575652395.0,2023-12,-168.38,0.0,1981.601572079696
576188756.0,2023-01,-1991.69,0.0,-811.6859500000003
576188756.0,2023-02,-928.2500000000001,0.0,-1739.9415000000004
576188756.0,2023-03,-696.1300000000001,0.0,-2436.0765
576188756.0,2023-04,-699.64,0.0,-3135.7115
576188756.0,2023-05,-1414.19,3900.0,-649.9115
576188756.0,2023-06,-736.83,0.0,-1386.749
576188756.0,2023-07,-699.34,80.0,-2006.079
576188756.0,2023-08,-738.36,0.0,-2744.4465
576188756.0,2023-09,-666.2,0.0,-3410.6414999999997
576188756.0,2023-10,-774.3900000000001,0.0,-4185.028999999999
576188756.0,2023-11,-755.47,0.0,-4940.491499999997
576188756.0,2023-12,-597.0,0.0,-4890.531499999998
578131296.0,2023-01,-1321.6100000000001,1420.0,1384.3750334766492
578131296.0,2023-02,-1480.3200000000002,710.0,614.066919444045
578131296.0,2023-03,-289.08,710.0,1034.986219444045
578131296.0,2023-04,-783.51,710.0,961.4702694440448
578131296.0,2023-05,-431.4100000000001,710.0,1240.0589694440446
578131296.0,2023-06,-1217.6000000000001,710.0,713.4644194440443
578131296.0,2023-07,-471.26,710.0,952.2034694440442
578131296.0,2023-08,-1080.02,1080.0,892.1822694440439
578131296.0,2023-09,-1351.7,1020.0,560.4867694440438
578131296.0,2023-10,-651.06,980.0,889.4277194440438
578131296.0,2023-11,-376.26000000000005,710.0,1223.1684194440436
578131296.0,2023-12,-488.41,0.0,734.7631694440436
581618317.0,2023-01,-2480.159999999999,1542.5,-171.65680187321138
581618317.0,2023-02,-2194.09,1542.5,-823.2503018732114
581618317.0,2023-03,-2062.51,1542.5,-1343.2588018732115
581618317.0,2023-04,-3466.6099999999997,1542.5,-3267.354201873211
581618317.0,2023-05,-1851.1200000000001,1542.5,-3575.96670187321
581618317.0,2023-06,-1805.63,1542.5,-3839.091701873208
581618317.0,2023-07,-1830.8,1542.5,-4127.389201873208
581618317.0,2023-08,-1847.0100000000002,1542.5,-4431.904201873206
581618317.0,2023-09,-1907.25,1542.5,-4796.661701873206
581618317.0,2023-10,-1827.35,1542.5,-5081.504201873205
581618317.0,2023-11,-1845.68,1542.5,-5384.681701873204
581618317.0,2023-12,-1204.0,0.0,-5227.721701873204
581655972.0,2023-01,-1689.5700000000002,5833.0,11038.434474784306
581655972.0,2023-02,-1994.1100000000001,5833.0,14877.320518403423
581655972.0,2023-03,-1515.6200000000001,5833.0,19194.68446972144
581655972.0,2023-04,-1828.85,5833.0,23198.833688930208
581655972.0,2023-05,-1573.9899999999998,5833.0,27457.84279192599
581655972.0,2023-06,-1875.8999999999999,5833.0,31394.95128430132
581655972.0,2023-07,-1994.08,5833.0,35233.87460928102
581655972.0,2023-08,-2304.3799999999997,5833.0,38672.89412703641
581655972.0,2023-09,-2273.0699999999997,5833.0,42214.85587491664
581655972.0,2023-10,-4395.5199999999995,5833.0,43652.34557632684
581655972.0,2023-11,-3299.899999999999,5833.0,46149.17883683589
581655972.0,2023-12,-833.97,5833.0,45935.20686133913
583558311.0,2023-01,-2148.0599999999995,1540.0,735.958784751332
583558311.0,2023-02,-733.19,980.0,804.797784751332
583558311.0,2023-03,-1339.0000000000002,770.0,235.8017847513319
583558311.0,2023-04,-718.84,770.0,286.97078475133185
583558311.0,2023-05,-767.8399999999999,770.0,289.1297847513319
583558311.0,2023-06,-802.1800000000001,1030.0,516.9547847513319
583558311.0,2023-07,-1075.93,770.0,211.03378475133195
583558311.0,2023-08,-807.8900000000001,1270.0,673.1447847513319
583558311.0,2023-09,-1958.1800000000003,770.0,-515.0272152486677
583558311.0,2023-10,-766.4100000000001,770.0,-511.4322152486677
583558311.0,2023-11,-538.71,770.0,-280.13721524866776
583558311.0,2023-12,-148.35000000000002,0.0,-428.48121524866775
583579399.0,2023-01,-1688.9900000000002,1675.0,801.0078499999997
583579399.0,2023-02,-1005.05,1675.0,1470.9548499999996
583579399.0,2023-03,-1939.79,1675.0,1206.166599999999
583579399.0,2023-04,-1466.4,1675.0,1364.7354499999992
