Account No,Year,Annual Expense,Annual Income,End of Year Balance
969697937.0,2023,-6090.16,0.0,-5300.18276567055
969804197.0,2023,-3486.7699999999995,1960.0,-641.7987500000008
970298834.0,2023,-14411.25,15350.0,2888.816150913943
971010829.0,2023,-24884.940000000002,24996.0,708.115056444245
971129830.0,2023,-10164.83,6680.0,-1790.0506499999992
973086490.0,2023,-27156.36,38016.0,11624.646580501383
973388795.0,2023,-13418.880000000001,12210.0,530.1456761636216
975200042.0,2023,-5210.73,0.0,-3293.742699999996
975345315.0,2023,-24336.15,64163.0,40907.9105777799
977899503.0,2023,-20553.800000000003,19308.0,-5.761106419147346
978410962.0,2023,-4996.2300000000005,0.0,-3021.230839548971
978951113.0,2023,-9735.41,7680.0,-726.4094925904193
979122276.0,2023,-10320.710000000001,8160.0,-319.5600377056714
979135922.0,2023,-28477.72,24620.0,-124.10969940954874
979892433.0,2023,-21319.58,18480.0,-1345.565000000001
980500334.0,2023,-9865.57,7370.0,-756.6219338929037
982286721.0,2023,-5696.670000000001,0.0,-3797.200524017729
982949451.0,2023,-22833.93,18205.0,-4222.936667052507
984783496.0,2023,-22205.630000000005,36663.0,16101.688958476458
985188462.0,2023,-18683.79,16430.0,-691.2536112887752
986267641.0,2023,-36359.369999999995,37680.0,5828.314578567127
986774156.0,2023,-24177.760000000002,25790.0,2042.6569316257692
987163717.0,2023,-21894.910000000003,25212.0,4586.546078176684
987229118.0,2023,-21734.46,21900.0,956.8742037797916
987390838.0,2023,-4771.370000000001,0.0,-3222.333741210377
987656636.0,2023,-23919.350000000002,29370.0,6111.178897035102
989506909.0,2023,-3502.2599999999998,0.0,-2598.254870759437
990461108.0,2023,-47214.94,45939.0,627.0678686206109
990894155.0,2023,-19868.85,18634.0,109.10720867884152
992204045.0,2023,-41702.55,50413.0,9203.49969809077
993039226.0,2023,-5192.860000000001,0.0,-4638.861999999994
993238248.0,2023,-9161.67,6200.0,-644.6874873928839
993663752.0,2023,-8793.95,7460.0,-218.97785758960367
994214354.0,2023,-25767.56,35988.0,11111.0372439458
994947671.0,2023,-18535.22000000001,19668.0,1682.7557000000006
995615876.0,2023,-17598.800000000003,19063.0,2331.76286187726
996042490.0,2023,-35268.01,41250.0,7222.008082430419
998390769.0,2023,-21323.35,19500.0,224.6067509405243
998405607.0,2023,-8816.16,6900.0,-278.1714999999981
999752672.0,2023,-30464.72,29788.0,1012.6310935333344
